ChEBI_ID	Primary_Name
CHEBI:30471	dichloridodimethyltellurium
CHEBI:30472	triphenylstannate(1-)
CHEBI:30474	trichlorostannate(1-)
CHEBI:30475	tin(2+)
CHEBI:30476	tin(4+)
CHEBI:30477	tellurite
CHEBI:30478	trioxidotellurate(.1-)
CHEBI:30479	trihydrogen(1+)
CHEBI:30480	difluoridohydrogenate(1-)
CHEBI:30481	trihydridotellurium(.)
CHEBI:30482	telluronium
CHEBI:30483	trihydridotellurate(1-)
CHEBI:30485	selenonium
CHEBI:30486	trihydridoselenate(1-)
CHEBI:30487	trihydridosulfur(.)
CHEBI:30488	sulfonium
CHEBI:30489	trihydridosulfate(1-)
CHEBI:30490	tetrahydridooxygen(2+)
CHEBI:30492	dioxidaniumyl
CHEBI:30493	trioxidanediyl group
CHEBI:30495	sulfur tetrafluoride
CHEBI:30354	isopropenyl group
CHEBI:30355	tert-butyl group
CHEBI:30356	isobutyl group
CHEBI:30357	neopentyl group
CHEBI:30358	neopentane
CHEBI:30360	tert-pentyl group
CHEBI:30361	allyl group
CHEBI:30363	isobutane
CHEBI:30364	cyclopropyl group
CHEBI:30366	imidazolide
CHEBI:30367	pyrazol-1-ide
CHEBI:30368	tetracyanonickelate(4-)
CHEBI:30369	pentacyanonickelate(2-)
CHEBI:30370	(TBPY-5)-pentacyanonickelate(3-)
CHEBI:30371	(SPY-5)-pentacyanonickelate(3-)
CHEBI:30372	tetracarbonylnickel
CHEBI:30373	hexaamminenickel(2+)
CHEBI:30375	hexaaquanickel(2+)
CHEBI:30376	cyclobutyl group
CHEBI:30377	cyclobutane
CHEBI:30379	ethylenediaminetetraacetatonickelate(2-)
CHEBI:30380	tetraaqua(ethane-1,2-diamine)nickel(2+)
CHEBI:30381	tris(ethane-1,2-diamine)nickel(2+)
CHEBI:30382	tetrakis(trifluorophosphane)nickel
CHEBI:33710	alpha-amino-acid residue
CHEBI:33711	C-terminal amino-acid residue
CHEBI:33712	N-terminal amino-acid residue
CHEBI:33713	C-terminal alpha-amino-acid residue
CHEBI:33716	N-terminal proteinogenic amino-acid residue
CHEBI:33717	C-terminal proteinogenic amino-acid residue
CHEBI:33719	alpha-amino-acid cation
CHEBI:33720	carbohydrate acid
CHEBI:33721	carbohydrate acid anion
CHEBI:33722	tetra-mu3-sulfido-tetrairon(2+)
CHEBI:33723	tetra-mu3-sulfido-tetrairon(1+)
CHEBI:33724	tetra-mu3-sulfido-tetrairon(3+)
CHEBI:33725	tetra-mu3-sulfido-tetrairon(0)
CHEBI:33868	altronates
CHEBI:33869	ribonates
CHEBI:33871	glycerate
CHEBI:33872	allaric acid derivative
CHEBI:33873	idaric acid derivative
CHEBI:33874	mannaric acid derivative
CHEBI:33875	altraric acid derivative
CHEBI:33883	fructuronic acids
CHEBI:33886	glucuronic acids
CHEBI:33887	rhodium molecular entity
CHEBI:33889	rhodium coordination entity
CHEBI:33890	cobalt coordination entity
CHEBI:33891	hexaamminerhodium(3+)
CHEBI:33892	iron coordination entity
CHEBI:30318	(S)-dihydrolipoic acid
CHEBI:30319	(R)-dihydrolipoyl group
CHEBI:30321	2-hydroxyacetamide
CHEBI:30322	3-acetamidopropanal
CHEBI:30323	hexaaquacobalt(2+)
CHEBI:30324	tetracyanoaurate(1-)
CHEBI:30325	tetraamminegold(3+)
CHEBI:30326	tetrafluoroaurate(1-)
CHEBI:30327	hexafluoroaurate(1-)
CHEBI:30328	tetranitratoaurate(1-)
CHEBI:30329	tetrabromoaurate(1-)
CHEBI:30330	hexaamminecobalt(2+)
CHEBI:30331	hexacyanocobaltate(3-)
CHEBI:30332	tetranitratocobaltate(2-)
CHEBI:30333	cobalt trinitrate
CHEBI:30334	phosphorus trichloride
CHEBI:30335	phosphorus pentachloride
CHEBI:30336	phosphoryl trichloride
CHEBI:30337	digold hexachloride
CHEBI:30338	silver trifluoride
CHEBI:30339	tetrafluoroargentate(1-)
CHEBI:30340	silver monofluoride
CHEBI:30341	silver monochloride
CHEBI:30342	tetraaquasilver(2+)
CHEBI:30343	tetrakis(pyridine)silver(2+)
CHEBI:30344	hexaaquacopper(2+)
CHEBI:30345	tetrakis(pyridine)copper(2+)
CHEBI:30521	tungsten disulfide
CHEBI:30522	hexamethyltungsten
CHEBI:30523	octacyanotungstate(3-)
CHEBI:30524	octacyanotungstate(4-)
CHEBI:30525	lithium nitride
CHEBI:30529	nitritocobalamin
CHEBI:30530	arsenic pentafluoride
CHEBI:30532	hexafluoroargentate(3-)
CHEBI:30533	tribromoargentate(2-)
CHEBI:30534	tetrakis(thiocyanato)argentate(3-)
CHEBI:30535	stannylium
CHEBI:30536	stannanide
CHEBI:30537	triphenylstannane
CHEBI:30538	dimethylstannane
CHEBI:30539	dimethyltin
CHEBI:32108	rubidium hydroxide
CHEBI:32109	(Z)-roxithromycin
CHEBI:32110	(S)-hydroprene
CHEBI:32115	salvianin
CHEBI:32120	sapropterin dihydrochloride
CHEBI:32129	diamminesilver(1+) fluoride
CHEBI:32135	soblidotin
CHEBI:32138	sodium acetate trihydrate
CHEBI:32142	sodium citrate dihydrate
CHEBI:32145	sodium hydroxide
CHEBI:32146	sodium hypochlorite
CHEBI:32966	beta-D-fructofuranose 1,6-bisphosphate(4-)
CHEBI:32376	petroselinoyl group
CHEBI:32377	petroselaidate
CHEBI:32378	petroselaidoyl group
CHEBI:32380	cis-4-decenoic acid
CHEBI:32381	dec-9-enoic acid
CHEBI:33745	copper group molecular entity
CHEBI:33746	vanadium group molecular entity
CHEBI:33747	nickel group molecular entity
CHEBI:33748	nickel molecular entity
CHEBI:33749	platinum molecular entity
CHEBI:33751	tri-mu-sulfido-mu3-sulfido-triiron(1+)
CHEBI:33752	hexonic acid
CHEBI:33753	pentonic acid
CHEBI:33754	trionic acid
CHEBI:33755	tetronic acid
CHEBI:33756	fuconic acid derivative
CHEBI:33760	hexonate
CHEBI:33761	pentonate
CHEBI:33762	tetronate
CHEBI:33763	trionate
CHEBI:33764	arabinonates
CHEBI:33767	cobalt group molecular entity
CHEBI:33769	fuconates
CHEBI:33772	gluconic acid derivative
CHEBI:33773	scandium group molecular entity
CHEBI:33776	mannonic acid derivative
CHEBI:30384	dibromobis(triethylphosphane)nickel
CHEBI:30385	tribromobis(triethylphosphane)nickel
CHEBI:30386	tetrabromonickelate(2-)
CHEBI:30387	tetrachloronickelate(2-)
CHEBI:30388	trichloronickelate(1-)
CHEBI:30389	trifluoronickelate(1-)
CHEBI:30390	hexafluoronickelate(2-)
CHEBI:30391	hexafluoronickelate(3-)
CHEBI:30392	nickel tetrafluoride
CHEBI:30393	tetrakis(pyridine)nickel(2+)
CHEBI:30394	hexakis(pyridine)nickel(2+)
CHEBI:30395	acetylacetonate
CHEBI:30396	phenyl group
CHEBI:30579	hydridosilicon(1+)
CHEBI:30580	hydridosilicon
CHEBI:30581	silanediylidene group
CHEBI:30582	silicon(1+)
CHEBI:30583	silanetetrayl group
CHEBI:30584	silicon(4+)
CHEBI:30585	silicide(1-)
CHEBI:30586	silicide(4-)
CHEBI:30587	silanediyl group
CHEBI:30588	silicon monoxide
CHEBI:30589	oxidosilicon(1+)
CHEBI:30590	disilicon
CHEBI:30591	disilicon(1+)
CHEBI:30592	disilicide(1-)
CHEBI:30593	disilanyl
CHEBI:30594	disilanyl group
CHEBI:30595	disilanylium
CHEBI:30596	disilanide
CHEBI:30597	disilane
CHEBI:30598	tetrasilicide(4-)
CHEBI:30600	ditellanide
CHEBI:30601	ditellanyl group
CHEBI:30602	diselanyl group
CHEBI:32197	tetracenomycin A2
CHEBI:32198	tetracenomycin B1
CHEBI:32199	tetracenomycin B2
CHEBI:32200	tetracenomycin B3
CHEBI:32201	tetracenomycin D1
CHEBI:32203	tetracenomycin D3 methyl ester
CHEBI:32204	tetracenomycin E
CHEBI:32205	tetracenomycin F1
CHEBI:32207	tetracenomycin F2
CHEBI:32208	tetracenomycin M
CHEBI:32209	tetracenomycin X
CHEBI:32212	tetrangulol
CHEBI:32213	((201)Tl)thallium monochloride
CHEBI:32215	thiamphenicol
CHEBI:32216	thiethylperazine maleate
CHEBI:32223	tibolone
CHEBI:32990	tin(0)
CHEBI:32416	trans-parinarate
CHEBI:32417	trans-parinaroyl group
CHEBI:32419	gadoleic acid
CHEBI:32420	gadoleate
CHEBI:32421	gadoleoyl group
CHEBI:32422	gadelaidic acid
CHEBI:32423	gadelaidate
CHEBI:32424	gadelaidoyl group
CHEBI:32425	(11Z)-icos-11-enoic acid
CHEBI:32426	gondoate
CHEBI:32427	(11Z)-icos-11-enoyl group
CHEBI:32428	cetoleic acid
CHEBI:32429	cetoleate
CHEBI:32430	cetoleoyl group
CHEBI:32431	L-alaninate
CHEBI:32432	L-alaninium
CHEBI:32433	L-alanyl group
CHEBI:32434	L-alanino group
CHEBI:32435	D-alaninate
CHEBI:32436	D-alaninium
CHEBI:32437	D-alanyl group
CHEBI:32438	D-alanino group
CHEBI:32439	alaninate
CHEBI:32441	alanine residue
CHEBI:32442	L-cysteinate(1-)
CHEBI:32444	(methylsulfonyl)acetonitrile
CHEBI:32445	L-cysteinium
CHEBI:33893	reagent
CHEBI:33894	cis-bis(mu-acetato)[tetrakis(acetonitrile)]diaquadirhodium(Rh--Rh)(2+)
CHEBI:33895	cis-bis(mu-acetato)[bis(acetonitrile)]tetraaquadirhodium(Rh--Rh)(2+)
CHEBI:33896	guluronic acids
CHEBI:33897	iduronic acids
CHEBI:33898	mannuronic acids
CHEBI:33899	tagaturonic acids
CHEBI:33900	tagaturonate
CHEBI:33901	fructuronates
CHEBI:33903	glucuronates
CHEBI:33904	molluscicide
CHEBI:33905	heptose
CHEBI:33906	cobalt corrinoid
CHEBI:31136	5-hydroxyferuloyl-CoA
CHEBI:32540	desosamine
CHEBI:32541	forosamine
CHEBI:32542	garosamine
CHEBI:32543	kansosamine
CHEBI:32549	epsilon-carotene
CHEBI:32550	L-lysinate
CHEBI:32551	L-lysinium(1+)
CHEBI:32552	L-lysinium(2+)
CHEBI:32553	L-lysyl group
CHEBI:32554	N(2)-L-lysino group
CHEBI:32555	N(6)-L-lysino group
CHEBI:32556	D-lysinate
CHEBI:32557	D-lysinium(1+)
CHEBI:32558	D-lysinium(2+)
CHEBI:32559	D-lysyl group
CHEBI:32561	N(2)-D-lysino group
CHEBI:32562	N(6)-D-lysino group
CHEBI:32563	lysinate
CHEBI:32564	lysinium(1+)
CHEBI:32565	lysinium(2+)
CHEBI:32566	N(2)-lysino group
CHEBI:32567	N(6)-lysino group
CHEBI:33806	deuterium hydrogen oxide
CHEBI:33807	penturonic acid
CHEBI:33808	galacturonic acids
CHEBI:33809	digalacturonic acid
CHEBI:33811	hydrogen tritium oxide
CHEBI:33812	galacturonates
CHEBI:33813	((18)O)water
CHEBI:33815	oxygen-18 atom
CHEBI:33816	guluronate
CHEBI:33817	L-guluronate
CHEBI:33818	oxygen-16 atom
CHEBI:33819	oxygen-17 atom
CHEBI:33820	iduronate
CHEBI:33821	mannuronate
CHEBI:33823	enol
CHEBI:33824	ynol
CHEBI:33826	1-methoxycyclohexa-1,3-dien-5-yne
CHEBI:33828	xylonic acid
CHEBI:33228	TOAC
CHEBI:33231	antitubercular agent
CHEBI:33232	application
CHEBI:33233	fundamental particle
CHEBI:33235	tocotrienol
CHEBI:33237	vitamin D4
CHEBI:33238	monoatomic entity
CHEBI:33240	coordination entity
CHEBI:33241	oxoacid derivative
CHEBI:32386	linoleoyl group
CHEBI:32390	gamma-linolenoyl group
CHEBI:32394	erucoyl group
CHEBI:32399	12-crown-4
CHEBI:32400	9-crown-3
CHEBI:32403	thien-2-ylacetate
CHEBI:32404	benzenesulfinic acid
CHEBI:32408	parinaric acid
CHEBI:32410	trans-parinaric acid
CHEBI:32411	octadeca-10,12-diynoic acid
CHEBI:32412	phosphorothioyl group
CHEBI:32413	phosphonothioyl group
CHEBI:33119	borazine
CHEBI:31455	darifenacin hydrobromide
CHEBI:31457	decanal
CHEBI:31461	dehydrorabelomycin
CHEBI:31463	delphinidin 3-O-beta-D-glucoside
CHEBI:31464	2-deoxyribose 5-triphosphate
CHEBI:31466	dequalinium chloride
CHEBI:31472	dexmedetomidine hydrochloride
CHEBI:31483	diflorasone diacetate
CHEBI:32275	UDP-alpha-D-kanosamine
CHEBI:32279	urdamycin A
CHEBI:32286	alfuzosin hydrochloride
CHEBI:32293	verteporfin
CHEBI:32295	vindesine sulfate
CHEBI:32296	vinorelbine L-tartrate
CHEBI:32301	warfarin potassium
CHEBI:33046	hexafluorochromate(4-)
CHEBI:33047	hexafluorochromate(2-)
CHEBI:31384	cefuzonam sodium
CHEBI:31387	cetrorelix acetate
CHEBI:33909	metallotetrapyrrole
CHEBI:33910	chlorins
CHEBI:33911	penten-1-ols
CHEBI:33912	mu4-sulfido-quadro-tetracopper(2+)
CHEBI:33914	aldotriose
CHEBI:33915	aldotetrose
CHEBI:33916	aldopentose
CHEBI:33918	aldoheptose
CHEBI:33919	aldooctose
CHEBI:33920	ketoaldose
CHEBI:33921	ketoaldohexose
CHEBI:33922	sugar dianhydride
CHEBI:33923	ketoaldotriose
CHEBI:33924	ketoaldotetrose
CHEBI:33925	ketoaldopentose
CHEBI:33926	dialdose
CHEBI:33355	bohrium atom
CHEBI:33356	iron group element atom
CHEBI:33357	hassium atom
CHEBI:33358	cobalt group element atom
CHEBI:33359	rhodium atom
CHEBI:33361	meitnerium atom
CHEBI:33362	nickel group element atom
CHEBI:33363	palladium
CHEBI:33364	platinum
CHEBI:33365	platinum group metal atom
CHEBI:33366	copper group element atom
CHEBI:33367	darmstadtium
CHEBI:33368	roentgenium atom
CHEBI:33369	cerium
CHEBI:33371	technetium-99
CHEBI:33372	neodymium atom
CHEBI:33373	promethium atom
CHEBI:33374	samarium atom
CHEBI:33375	gadolinium atom
CHEBI:33376	terbium atom
CHEBI:33377	dysprosium atom
CHEBI:33379	erbium
CHEBI:33380	thulium atom
CHEBI:33381	ytterbium
CHEBI:33382	lutetium atom
CHEBI:33384	L-serine zwitterion
CHEBI:33385	thorium
CHEBI:33852	[18]annulene
CHEBI:33861	transition element coordination entity
CHEBI:33862	platinum coordination entity
CHEBI:33863	cis-bis(mu-acetato)[hexakis(acetonitrile)]dirhodium(Rh--Rh)(2+)
CHEBI:33864	gulonates
CHEBI:31069	2,3,5-trichloro-cis,cis-muconic acid
CHEBI:32484	glutamate residue
CHEBI:32485	L-rhodinose
CHEBI:32486	L-phenylalaninate
CHEBI:32487	L-phenylalaninium
CHEBI:32488	sedoheptulosan
CHEBI:32448	L-cysteino group
CHEBI:32449	D-cysteinate(1-)
CHEBI:32450	D-cysteinate(2-)
CHEBI:32451	D-cysteinium
CHEBI:32452	D-cysteinyl group
CHEBI:32453	D-cysteino group
CHEBI:32457	cysteinate(2-)
CHEBI:32458	cysteinium
CHEBI:32459	cysteino group
CHEBI:32460	cysteine residue
CHEBI:32461	cysteinate residue
CHEBI:32462	L-alpha-aspartyl group
CHEBI:32464	L-aspartoyl group
CHEBI:32465	L-asparto group
CHEBI:32466	D-alpha-aspartyl group
CHEBI:32467	D-beta-aspartyl group
CHEBI:32468	D-aspartoyl group
CHEBI:32469	D-asparto group
CHEBI:32470	aspartic acid residue
CHEBI:31527	dydrogesterone
CHEBI:31529	ecgonine methyl ester
CHEBI:31542	epidihydrocholesterin
CHEBI:31547	eplerenone
CHEBI:31554	ergometrine maleate
CHEBI:31556	esatenolol
CHEBI:32350	n-decanohydroxamic acid
CHEBI:32354	4-hydroxybenzenesulfonic acid
CHEBI:32356	2,3-dihydroxy-trans-cinnamic acid
CHEBI:32360	icosanoate
CHEBI:32363	heptanoyl group
CHEBI:32365	heptadecanoic acid
CHEBI:32366	margarate
CHEBI:32367	margaroyl group
CHEBI:32370	myristoleate
CHEBI:32371	myristoleoyl group
CHEBI:32372	palmitoleate
CHEBI:31314	5-butyl-1-cyclohexylbarbituric acid
CHEBI:31319	bufogenin
CHEBI:31322	bupivacaine hydrochloride (anhydrous)
CHEBI:31325	butenafine hydrochloride
CHEBI:31332	caffeine monohydrate
CHEBI:31334	(E)-caffeyl alcohol
CHEBI:31336	calcium glycerophosphate
CHEBI:31338	calcium dibromide
CHEBI:31341	calcium dihydroxide
CHEBI:31344	calcium oxide
CHEBI:31346	calcium sulfate
CHEBI:33242	inorganic hydride
CHEBI:33246	inorganic group
CHEBI:33247	organic group
CHEBI:33248	hydrocarbyl group
CHEBI:33249	organyl group
CHEBI:33251	monoatomic hydrogen
CHEBI:33252	atomic nucleus
CHEBI:33253	nucleon
CHEBI:33946	erythrose
CHEBI:33947	threose
CHEBI:33951	psicose
CHEBI:33952	sorbose derivative
CHEBI:33953	tagatose derivative
CHEBI:33954	tagatose
CHEBI:33956	ribulose derivative
CHEBI:33957	xylulose derivative
CHEBI:33417	diamond
CHEBI:33418	graphite
CHEBI:33420	diatomic carbon
CHEBI:33422	monoatomic pentacation
CHEBI:33423	monoatomic hexacation
CHEBI:33425	halogen oxoacid
CHEBI:33426	chlorine oxoacid
CHEBI:33427	bromine oxoacid
CHEBI:33428	iodine oxoacid
CHEBI:33429	monoatomic monoanion
CHEBI:33430	uranium halide
CHEBI:33432	monoatomic chlorine
CHEBI:33433	monoatomic halogen
CHEBI:33434	elemental halogen
CHEBI:33435	diatomic chlorine
CHEBI:33437	chlorine oxoanion
CHEBI:33440	(R)-S-adenosyl-L-methionine
CHEBI:33441	cycloalkyl group
CHEBI:31430	conivaptan hydrochloride
CHEBI:31439	crotamiton
CHEBI:32474	L-gamma-glutamyl group
CHEBI:32475	L-glutamoyl group
CHEBI:32479	D-alpha-glutamyl group
CHEBI:32480	D-gamma-glutamyl group
CHEBI:32481	D-glutamoyl group
CHEBI:32482	D-glutamo group
CHEBI:32483	glutamic acid residue
CHEBI:31617	2-deoxy-2-((18)F)fluoro-alpha-D-glucose
CHEBI:31620	flumethasone pivalate
CHEBI:31630	flutropium bromide
CHEBI:31632	fondaparinux sodium
CHEBI:31635	neomycin sulfate
CHEBI:31642	gadodiamide hydrate
CHEBI:31643	gadoteridol
CHEBI:30446	dihydridotellurium(.1+)
CHEBI:30447	tellaniumyl group
CHEBI:30448	dihydridotellurate(.1-)
CHEBI:30449	validamine
CHEBI:30450	hexahydroxidostannide(2-)
CHEBI:32491	solatriose
CHEBI:32494	D-phenylalaninate
CHEBI:32495	D-phenylalaninium
CHEBI:32496	L-phenylalanyl group
CHEBI:32497	thioacetamide
CHEBI:32500	D-phenylalanyl group
CHEBI:32501	L-phenylalanino group
CHEBI:32503	phenylalanine residue
CHEBI:32504	phenylalaninate
CHEBI:32505	phenylalaninium
CHEBI:32507	glycinium
CHEBI:32508	glycinate
CHEBI:32509	pirinixic acid
CHEBI:32510	L-histidinate(1-)
CHEBI:32511	L-histidinate(2-)
CHEBI:32512	L-histidinium(2+)
CHEBI:32513	L-histidinium(1+)
CHEBI:32514	L-histidyl group
CHEBI:32515	N(2)-L-histidino group
CHEBI:32516	N(pros)-L-histidino group
CHEBI:32517	N(tele)-L-histidino group
CHEBI:32518	N(2)-D-histidino group
CHEBI:32519	streptose
CHEBI:32520	N(pros)-D-histidino group
CHEBI:32521	N(tele)-D-histidino group
CHEBI:32522	D-histidyl group
CHEBI:32523	D-histidinate(1-)
CHEBI:32524	D-histidinate(2-)
CHEBI:32525	trehalosamine
CHEBI:32526	D-histidinium(1+)
CHEBI:32527	D-histidinium(2+)
CHEBI:32528	turanose
CHEBI:33256	primary amide
CHEBI:33257	secondary amide
CHEBI:33259	elemental molecular entity
CHEBI:33260	elemental hydrogen
CHEBI:33262	elemental oxygen
CHEBI:33263	diatomic oxygen
CHEBI:33264	monoatomic oxygen
CHEBI:33266	diatomic nitrogen
CHEBI:33467	phosphorus(1+)
CHEBI:33469	phosphide(1-)
CHEBI:33470	heteroaryl group
CHEBI:33471	hydrocarbylene group
CHEBI:33472	diphosphorus
CHEBI:33473	hydrocarbylidene group
CHEBI:33474	hydrocarbylidyne group
CHEBI:33475	diatomic phosphorus
CHEBI:33476	diphosphorus(.1+)
CHEBI:33477	vinylic group
CHEBI:33478	organosilyl group
CHEBI:33479	diphosphide(2-)
CHEBI:33480	diphosphide(.1-)
CHEBI:33481	diphosphooctadecatungstate(6-)
CHEBI:33482	sulfur oxoanion
CHEBI:33483	trithionate(1-)
CHEBI:33484	chalcogen oxoacid
CHEBI:33485	chalcogen oxoanion
CHEBI:33486	dithionate(1-)
CHEBI:33487	dithionite(1-)
CHEBI:33488	selenium oxoanion
CHEBI:33489	selenium oxoacid
CHEBI:33490	hydrogenselenate
CHEBI:33491	radon-220 atom
CHEBI:33492	radon-222 atom
CHEBI:31353	carbinoxamine maleate
CHEBI:31358	carindacillin sodium
CHEBI:32529	histidinate(1-)
CHEBI:32530	histidinate(2-)
CHEBI:32531	histidinium(1+)
CHEBI:32532	histidinium(2+)
CHEBI:32533	N(pros)-histidino group
CHEBI:32534	N(tele)-histidino group
CHEBI:32535	histidine residue
CHEBI:32536	histidinium residue
CHEBI:32537	acosamine
CHEBI:32538	bacillosamine
CHEBI:32539	daunosamine
CHEBI:31695	indigo carmine
CHEBI:31699	myo-inositol hexanicotinate
CHEBI:31703	iodamide
CHEBI:31704	iodipamide dimeglumine
CHEBI:31705	iodixanol
CHEBI:31710	iomeprol
CHEBI:31718	ioxaglic acid
CHEBI:30497	tetrafluoroberyllate(2-)
CHEBI:30498	trifluoroberyllate(1-)
CHEBI:30499	tetrahydroxoberyllate(2-)
CHEBI:30500	tetraaquaberyllium(2+)
CHEBI:30501	beryllium atom
CHEBI:30503	beryllium(1+)
CHEBI:30504	hydridoberyllium
CHEBI:30505	hydridoberyllium(1+)
CHEBI:30506	hydridoberyllate(1-)
CHEBI:30507	trifluoridonitridosulfur
CHEBI:30508	hexacarbonylmolybdenum
CHEBI:30511	molybdenum(5+)
CHEBI:30540	stannyl group
CHEBI:30541	silyl group
CHEBI:30542	germyl group
CHEBI:30543	plumbyl group
CHEBI:30545	germanylylidene group
CHEBI:30546	germylidyne group
CHEBI:30547	germanetetrayl group
CHEBI:30549	germanium(2+)
CHEBI:30550	germanium(4+)
CHEBI:30551	germylium
CHEBI:30552	germanide
CHEBI:30553	germylidene group
CHEBI:30554	germanediyl group
CHEBI:30555	germyl
CHEBI:30558	plumbyl
CHEBI:30559	stannyl
CHEBI:30560	silyl
CHEBI:30561	silanide
CHEBI:30562	silylium
CHEBI:30563	silicon dioxide
CHEBI:30565	plumbylium
CHEBI:30603	diselanide
CHEBI:30604	disulfanide
CHEBI:30605	disulfanyl group
CHEBI:30606	trisulfanyl group
CHEBI:30607	tetrasulfanyl group
CHEBI:30608	pentasulfanyl group
CHEBI:30609	trisulfanide
CHEBI:30610	tetrasulfanide
CHEBI:30611	pentasulfanide
CHEBI:32568	lysine residue
CHEBI:32569	mycaminose
CHEBI:32570	mycosamine
CHEBI:32571	perosamine
CHEBI:32572	pneumosamine
CHEBI:32573	purpurosamine C
CHEBI:32574	D-rhodosamine
CHEBI:32575	L-arcanose
CHEBI:32576	boivinose
CHEBI:32577	isolevoglucosenone
CHEBI:32579	lysinium residue
CHEBI:32581	hexaaquacalcium(2+)
CHEBI:32583	calcium sulfate dihydrate
CHEBI:32584	calcium sulfate hemihydrate
CHEBI:33301	bismuth atom
CHEBI:33302	pnictogen molecular entity
CHEBI:33303	chalcogen
CHEBI:33304	chalcogen molecular entity
CHEBI:33305	tellurium molecular entity
CHEBI:33306	carbon group element atom
CHEBI:33307	thiocarboxylic acid
CHEBI:33309	noble gas atom
CHEBI:33519	tellurium oxoacid
CHEBI:33520	tellurium oxoanion
CHEBI:33522	hydrogentellurite
CHEBI:33523	peroxysulfate(1-)
CHEBI:33524	hydroxidodioxidoperoxidosulfate(1-)
CHEBI:33525	(dioxidanido)trioxidosulfate(1-)
CHEBI:33526	mannonate
CHEBI:33527	ribonate
CHEBI:33530	altronate
CHEBI:33535	sulfur hydride
CHEBI:33536	dihydroxidosulfur
CHEBI:33538	hydroxidooxidosulfate(1-)
CHEBI:33539	hydroxidodioxidosulfidosulfate(1-)
CHEBI:33540	thiosulfuric acid
CHEBI:33541	thiosulfate(1-)
CHEBI:33542	trioxidosulfanidosulfate(1-)
CHEBI:31487	dihydro-alpha-ergocryptine mesylate
CHEBI:31493	dilazep dihydrochloride
CHEBI:31494	dilevalol hydrochloride
CHEBI:31498	dimethicone macromolecule
CHEBI:32585	4-hydroxynon-2-enal
CHEBI:32586	sodium sulfate decahydrate
CHEBI:32588	potassium chloride
CHEBI:31772	levobupivacaine hydrochloride (anhydrous)
CHEBI:33386	protactinium atom
CHEBI:33387	neptunium atom
CHEBI:33388	plutonium atom
CHEBI:33389	americium atom
CHEBI:33390	curium atom
CHEBI:33391	berkelium atom
CHEBI:33392	californium atom
CHEBI:33393	einsteinium atom
CHEBI:33394	fermium
CHEBI:33395	mendelevium atom
CHEBI:33396	nobelium
CHEBI:33397	lawrencium atom
CHEBI:33398	platinum(3+)
CHEBI:33400	platinum(0)
CHEBI:33401	cyclotetrasulfur
CHEBI:33402	sulfur oxoacid
CHEBI:33403	elemental sulfur
CHEBI:33405	hydracid
CHEBI:33406	organoarsenic compound
CHEBI:33407	arsenic oxoacid
CHEBI:33408	pnictogen oxoacid
CHEBI:33409	methylarsonate(1-)
CHEBI:33410	arsonite(1-)
CHEBI:33411	monoatomic sulfur
CHEBI:33412	diatomic sulfur
CHEBI:33413	triatomic sulfur
CHEBI:33414	tetraatomic sulfur
CHEBI:33415	elemental carbon
CHEBI:34123	tridecan-1-ol
CHEBI:33572	resorcinols
CHEBI:33573	tetrol
CHEBI:33576	sulfur-containing carboxylic acid
CHEBI:33579	main group molecular entity
CHEBI:33581	boron group molecular entity
CHEBI:33582	carbon group molecular entity
CHEBI:33583	noble gas molecular entity
CHEBI:33584	germanium molecular entity
CHEBI:33585	lead molecular entity
CHEBI:33586	organolead compound
CHEBI:33587	germanium hydride
CHEBI:33588	boron hydride
CHEBI:33589	boranes
CHEBI:33590	diborane(6)
CHEBI:33591	pentaborane(9)
CHEBI:33592	tetraborane(10)
CHEBI:33593	hexahydro-closo-hexaborate(2-)
CHEBI:33594	dodecahydro-closo-dodecaborate(2-)
CHEBI:33595	cyclic compound
CHEBI:33596	inorganic heterocyclic compound
CHEBI:33597	homocyclic compound
CHEBI:33598	carbocyclic compound
CHEBI:33599	spiro compound
CHEBI:33600	triborylborane
CHEBI:33601	phenosafranine
CHEBI:33602	triborane(5)
CHEBI:33603	triborene(3)
CHEBI:33604	boranyl group
CHEBI:31562	estramustine sodium phosphate
CHEBI:31577	ethylenediamine derivative
CHEBI:31580	ethynodiol diacetate
CHEBI:31593	fasudil hydrochloride
CHEBI:31595	iron tricyanide
CHEBI:32637	D-methioninate
CHEBI:32638	D-methioninium
CHEBI:32639	acetaminophen glutathione conjugate
CHEBI:32640	D-methionyl group
CHEBI:32641	D-methionino group
CHEBI:33543	sulfonate
CHEBI:33544	alpha-amino-acid radical
CHEBI:33551	organosulfonic acid
CHEBI:33552	sulfonic acid derivative
CHEBI:33554	organosulfonate oxoanion
CHEBI:33555	arenesulfonic acid
CHEBI:33557	aminobenzenesulfonic acid
CHEBI:33558	alpha-amino-acid anion
CHEBI:33559	s-block element atom
CHEBI:33560	p-block element atom
CHEBI:33561	d-block element atom
CHEBI:33562	f-block element atom
CHEBI:33564	dihydroxybenzenesulfonate
CHEBI:30799	dioxosuccinic acid
CHEBI:30800	phthalate(1-)
CHEBI:30801	terephthalate(1-)
CHEBI:30802	isophthalic acid
CHEBI:33442	(S)-S-adenosyl-L-methionine
CHEBI:33444	bromine oxoanion
CHEBI:33445	iodine oxoanion
CHEBI:33446	orthoperiodate(1-)
CHEBI:33449	orthoperiodate(3-)
